           1           1  -2.99999840179387       3.096648866339182E-003
           2           1  -2.99999355613719       6.217968747808819E-003
           3           1  -2.99998538540494       9.364152752154629E-003
           4           1  -2.99997381052943       1.253539538786932E-002
           5           1  -2.99995875097577       1.573189257116644E-002
           6           1  -2.99994012471705       1.895384163289397E-002
           7           1  -2.99991784820903       2.220144132538673E-002
           8           1  -2.99989183636449       2.547489182925268E-002
           9           1  -2.99986200252715       2.877439476008930E-002
          10           1  -2.99982825844516       3.210015317512765E-002
          11           1  -2.99979051424418       3.545237157979821E-002
          12           1  -2.99974867840000       3.883125593421679E-002
          13           1  -2.99970265771078       4.223701365958485E-002
          14           1  -2.99965235726877       4.566985364450066E-002
          15           1  -2.99959768043165       4.912998625117650E-002
          16           1  -2.99953852879339       5.261762332155875E-002
          17           1  -2.99947480215458       5.613297818334440E-002
          18           1  -2.99940639849244       5.967626565589072E-002
          19           1  -2.99933321393016       6.324770205601327E-002
          20           1  -2.99925514270594       6.684750520366575E-002
          21           1  -2.99917207714140       7.047589442749916E-002
          22           1  -2.99908390760954       7.413309057029199E-002
          23           1  -2.99899052250223       7.781931599424904E-002
          24           1  -2.99889180819712       8.153479458616093E-002
          25           1  -2.99878764902408       8.527975176242004E-002
          26           1  -2.99867792723105       8.905441447388643E-002
          27           1  -2.99856252294945       9.285901121059782E-002
          28           1  -2.99844131415894       9.669377200631785E-002
          29           1  -2.99831417665168       0.100558928442915     
          30           1  -2.99818098399602       0.104454713654569     
          31           1  -2.99804160749965       0.108381362331790     
          32           1  -2.99789591617212       0.112339110725258     
          33           1  -2.99774377668677       0.116328196649457     
          34           1  -2.99758505334217       0.120348859486113     
          35           1  -2.99741960802280       0.124401340187420     
          36           1  -2.99724730015926       0.128485881279047     
          37           1  -2.99706798668774       0.132602726862919     
          38           1  -2.99688152200900       0.136752122619765     
          39           1  -2.99668775794656       0.140934315811421     
          40           1  -2.99648654370434       0.145149555282890     
          41           1  -2.99627772582364       0.149398091464132     
          42           1  -2.99606114813940       0.153680176371591     
          43           1  -2.99583665173586       0.157996063609444     
          44           1  -2.99560407490145       0.162346008370564     
          45           1  -2.99536325308306       0.166730267437182     
          46           1  -2.99511401883959       0.171149099181245     
          47           1  -2.99485620179476       0.175602763564454     
          48           1  -2.99458962858920       0.180091522137982     
          49           1  -2.99431412283187       0.184615638041840     
          50           1  -2.99402950505064       0.189175376003909     
          51           1  -2.99373559264219       0.193771002338597     
          52           1  -2.99343219982114       0.198402784945133     
          53           1  -2.99311913756835       0.203070993305474     
          54           1  -2.99279621357855       0.207775898481809     
          55           1  -2.99246323220701       0.212517773113666     
          56           1  -2.99211999441559       0.217296891414584     
          57           1  -2.99176629771785       0.222113529168359     
          58           1  -2.99140193612336       0.226967963724833     
          59           1  -2.99102670008121       0.231860473995226     
          60           1  -2.99064037642263       0.236791340446990     
          61           1  -2.99024274830279       0.241760845098163     
          62           1  -2.98983359514168       0.246769271511231     
          63           1  -2.98941269256417       0.251816904786451     
          64           1  -2.98897981233915       0.256904031554647     
          65           1  -2.98853472231773       0.262030939969448     
          66           1  -2.98807718637062       0.267197919698955     
          67           1  -2.98760696432446       0.272405261916816     
          68           1  -2.98712381189735       0.277653259292704     
          69           1  -2.98662748063329       0.282942205982162     
          70           1  -2.98611771783579       0.288272397615816     
          71           1  -2.98559426650042       0.293644131287913     
          72           1  -2.98505686524640       0.299057705544198     
          73           1  -2.98450524824721       0.304513420369071     
          74           1  -2.98393914516019       0.310011577172043     
          75           1  -2.98335828105508       0.315552478773435     
          76           1  -2.98276237634161       0.321136429389327     
          77           1  -2.98215114669595       0.326763734615712     
          78           1  -2.98152430298618       0.332434701411857     
          79           1  -2.98088155119663       0.338149638082823     
          80           1  -2.98022259235125       0.343908854261138     
          81           1  -2.97954712243571       0.349712660887591     
          82           1  -2.97885483231859       0.355561370191129     
          83           1  -2.97814540767131       0.361455295667823     
          84           1  -2.97741852888699       0.367394752058881     
          85           1  -2.97667387099821       0.373380055327687     
          86           1  -2.97591110359351       0.379411522635830     
          87           1  -2.97512989073283       0.385489472318102     
          88           1  -2.97432989086169       0.391614223856429     
          89           1  -2.97351075672430       0.397786097852716     
          90           1  -2.97267213527530       0.404005416000570     
          91           1  -2.97181366759044       0.410272501055866     
          92           1  -2.97093498877597       0.416587676806138     
          93           1  -2.97003572787676       0.422951268038748     
          94           1  -2.96911550778325       0.429363600507812     
          95           1  -2.96817394513709       0.435825000899838     
          96           1  -2.96721065023551       0.442335796798058     
          97           1  -2.96622522693443       0.448896316645400     
          98           1  -2.96521727255024       0.455506889706077     
          99           1  -2.96418637776033       0.462167846025752     
         100           1  -2.96313212650224       0.468879516390236     
         101           1  -2.96205409587150       0.475642232282697     
         102           1  -2.96095185601820       0.482456325839317     
         103           1  -2.95982497004210       0.489322129803373     
         104           1  -2.95867299388644       0.496239977477699     
         105           1  -2.95749547623040       0.503210202675480     
         106           1  -2.95629195838015       0.510233139669339     
         107           1  -2.95506197415849       0.517309123138674     
         108           1  -2.95380504979314       0.524438488115193     
         109           1  -2.95252070380358       0.531621569926610     
         110           1  -2.95120844688650       0.538858704138447     
         111           1  -2.94986778179983       0.546150226493898     
         112           1  -2.94849820324529       0.553496472851698     
         113           1  -2.94709919774955       0.560897779121956     
         114           1  -2.94567024354390       0.568354481199896     
         115           1  -2.94421081044250       0.575866914897449     
         116           1  -2.94272035971913       0.583435415872647     
         117           1  -2.94119834398251       0.591060319556757     
         118           1  -2.93964420705009       0.598741961079108     
         119           1  -2.93805738382041       0.606480675189544     
