      1.00000000      0.00000000      1.56855905
      2.00000000      0.00000000      1.56628310
      3.00000000      0.00000000      1.56396783
      4.00000000      0.00000000      1.56161258
      5.00000000      0.00000000      1.55921665
      6.00000000      0.00000000      1.55677935
      7.00000000      0.00000000      1.55429994
      8.00000000      0.00000000      1.55177772
      9.00000000      0.00000000      1.54921194
     10.00000000      0.00000000      1.54660184
     11.00000000      0.00000000      1.54394667
     12.00000000      0.00000000      1.54124564
     13.00000000      0.00000000      1.53849796
     14.00000000      0.00000000      1.53570282
     15.00000000      0.00000000      1.53285942
     16.00000000      0.00000000      1.52996690
     17.00000000      0.00000000      1.52702443
     18.00000000      0.00000000      1.52403114
     19.00000000      0.00000000      1.52098615
     20.00000000      0.00000000      1.51788857
     21.00000000      0.00000000      1.51473750
     22.00000000      0.00000000      1.51153201
     23.00000000      0.00000000      1.50827115
     24.00000000      0.00000000      1.50495398
     25.00000000      0.00000000      1.50157951
     26.00000000      0.00000000      1.49814677
     27.00000000      0.00000000      1.49465474
     28.00000000      0.00000000      1.49110240
     29.00000000      0.00000000      1.48748871
     30.00000000      0.00000000      1.48381261
     31.00000000      0.00000000      1.48007302
     32.00000000      0.00000000      1.47626885
     33.00000000      0.00000000      1.47239897
     34.00000000      0.00000000      1.46846226
     35.00000000      0.00000000      1.46445755
     36.00000000      0.00000000      1.46038369
     37.00000000      0.00000000      1.45623946
     38.00000000      0.00000000      1.45202367
     39.00000000      0.00000000      1.44773506
     40.00000000      0.00000000      1.44337238
     41.00000000      0.00000000      1.43893436
     42.00000000      0.00000000      1.43441969
     43.00000000      0.00000000      1.42982705
     44.00000000      0.00000000      1.42515509
     45.00000000      0.00000000      1.42040244
     46.00000000      0.00000000      1.41556771
     47.00000000      0.00000000      1.41064948
     48.00000000      0.00000000      1.40564631
     49.00000000      0.00000000      1.40055673
     50.00000000      0.00000000      1.39537925
     51.00000000      0.00000000      1.39011235
     52.00000000      0.00000000      1.38475448
     53.00000000      0.00000000      1.37930409
     54.00000000      0.00000000      1.37375956
     55.00000000      0.00000000      1.36811927
     56.00000000      0.00000000      1.36238157
     57.00000000      0.00000000      1.35654478
     58.00000000      0.00000000      1.35060718
     59.00000000      0.00000000      1.34456704
     60.00000000      0.00000000      1.33842257
     61.00000000      0.00000000      1.33217199
     62.00000000      0.00000000      1.32581346
     63.00000000      0.00000000      1.31934510
     64.00000000      0.00000000      1.31276504
     65.00000000      0.00000000      1.30607133
     66.00000000      0.00000000      1.29926202
     67.00000000      0.00000000      1.29233511
     68.00000000      0.00000000      1.28528856
     69.00000000      0.00000000      1.27812031
     70.00000000      0.00000000      1.27082827
     71.00000000      0.00000000      1.26341028
     72.00000000      0.00000000      1.25586418
     73.00000000      0.00000000      1.24818776
     74.00000000      0.00000000      1.24037875
     75.00000000      0.00000000      1.23243488
     76.00000000      0.00000000      1.22435381
     77.00000000      0.00000000      1.21613318
     78.00000000      0.00000000      1.20777057
     79.00000000      0.00000000      1.19926353
     80.00000000      0.00000000      1.19060957
     81.00000000      0.00000000      1.18180615
     82.00000000      0.00000000      1.17285069
     83.00000000      0.00000000      1.16374056
     84.00000000      0.00000000      1.15447309
     85.00000000      0.00000000      1.14504556
     86.00000000      0.00000000      1.13545522
     87.00000000      0.00000000      1.12569924
     88.00000000      0.00000000      1.11577477
     89.00000000      0.00000000      1.10567890
     90.00000000      0.00000000      1.09540866
     91.00000000      0.00000000      1.08496105
     92.00000000      0.00000000      1.07433300
     93.00000000      0.00000000      1.06352140
     94.00000000      0.00000000      1.05252307
     95.00000000      0.00000000      1.04133480
     96.00000000      0.00000000      1.02995329
     97.00000000      0.00000000      1.01837522
     98.00000000      0.00000000      1.00659719
     99.00000000      0.00000000      0.99461574
    100.00000000      0.00000000      0.98242736
    101.00000000      0.00000000      0.97002848
    102.00000000      0.00000000      0.95741546
    103.00000000      0.00000000      0.94458461
    104.00000000      0.00000000      0.93153215
    105.00000000      0.00000000      0.91825428
    106.00000000      0.00000000      0.90474708
    107.00000000      0.00000000      0.89100660
    108.00000000      0.00000000      0.87702882
    109.00000000      0.00000000      0.86280963
    110.00000000      0.00000000      0.84834486
    111.00000000      0.00000000      0.83363028
    112.00000000      0.00000000      0.81866157
    113.00000000      0.00000000      0.80343433
    114.00000000      0.00000000      0.78794411
    115.00000000      0.00000000      0.77218636
    116.00000000      0.00000000      0.75615647
    117.00000000      0.00000000      0.73984972
    118.00000000      0.00000000      0.72326135
    119.00000000      0.00000000      0.70638648
    120.00000000      0.00000000      0.68922017
    121.00000000      0.00000000      0.67175739
    122.00000000      0.00000000      0.65399301
    123.00000000      0.00000000      0.63592183
    124.00000000      0.00000000      0.61753855
    125.00000000      0.00000000      0.59883777
    126.00000000      0.00000000      0.57981402
    127.00000000      0.00000000      0.56046171
    128.00000000      0.00000000      0.54077517
    129.00000000      0.00000000      0.52074864
    130.00000000      0.00000000      0.50037623
    131.00000000      0.00000000      0.47965197
    132.00000000      0.00000000      0.45856979
    133.00000000      0.00000000      0.43712351
    134.00000000      0.00000000      0.41530683
    135.00000000      0.00000000      0.39311336
    136.00000000      0.00000000      0.37053660
    137.00000000      0.00000000      0.34756992
    138.00000000      0.00000000      0.32420659
    139.00000000      0.00000000      0.30043975
    140.00000000      0.00000000      0.27626245
    141.00000000      0.00000000      0.25166758
    142.00000000      0.00000000      0.22664794
    143.00000000      0.00000000      0.20119620
    144.00000000      0.00000000      0.17530489
    145.00000000      0.00000000      0.14896641
    146.00000000      0.00000000      0.12217305
    147.00000000      0.00000000      0.12217305
    148.00000000      0.00000000      0.12217305
    149.00000000      0.00000000      0.12217305
    150.00000000      0.00000000      0.12217305
    151.00000000      0.00000000      0.12217305
    152.00000000      0.00000000      0.12217305
    153.00000000      0.00000000      0.12217305
    154.00000000      0.00000000      0.12217305
    155.00000000      0.00000000      0.12217305
    156.00000000      0.00000000      0.12217305
    157.00000000      0.00000000      0.12217305
    158.00000000      0.00000000      0.12217305
    159.00000000      0.00000000      0.12217305
    160.00000000      0.00000000      0.12217305
    161.00000000      0.00000000      0.12217305
    162.00000000      0.00000000      0.12217305
    163.00000000      0.00000000      0.12217305
    164.00000000      0.00000000      0.12217305
    165.00000000      0.00000000      0.12217305
    166.00000000      0.00000000      0.12217305
    167.00000000      0.00000000      0.12217305
    168.00000000      0.00000000      0.12217305
    169.00000000      0.00000000      0.12217305
    170.00000000      0.00000000      0.12217305
    171.00000000      0.00000000      0.12217305
    172.00000000      0.00000000      0.12217305
    173.00000000      0.00000000      0.12217305
    174.00000000      0.00000000      0.12217305
    175.00000000      0.00000000      0.12217305
    176.00000000      0.00000000      0.12217305
    177.00000000      0.00000000      0.12217305
    178.00000000      0.00000000      0.12217305
    179.00000000      0.00000000      0.12217305
    180.00000000      0.00000000      0.12217305
    181.00000000      0.00000000      0.12217305
    182.00000000      0.00000000      0.12217305
    183.00000000      0.00000000      0.12217305
    184.00000000      0.00000000      0.12217305
    185.00000000      0.00000000      0.12217305
    186.00000000      0.00000000      0.12217305
    187.00000000      0.00000000      0.12217305
    188.00000000      0.00000000      0.12217305
    189.00000000      0.00000000      0.12217305
    190.00000000      0.00000000      0.12217305
    191.00000000      0.00000000      0.12217305
    192.00000000      0.00000000      0.12217305
    193.00000000      0.00000000      0.12217305
    194.00000000      0.00000000      0.12217305
    195.00000000      0.00000000      0.12217305
    196.00000000      0.00000000      0.12217305
    197.00000000      0.00000000      0.12217305
    198.00000000      0.00000000      0.12217305
    199.00000000      0.00000000      0.12217305
    200.00000000      0.00000000      0.12217305
    201.00000000      0.00000000      0.12217305
    202.00000000      0.00000000      0.12217305
    203.00000000      0.00000000      0.12217305
    204.00000000      0.00000000      0.12217305
    205.00000000      0.00000000      0.12217305
    206.00000000      0.00000000      0.12217305
    207.00000000      0.00000000      0.12217305
    208.00000000      0.00000000      0.12217305
    209.00000000      0.00000000      0.12217305
    210.00000000      0.00000000      0.12217305
    211.00000000      0.00000000      0.12217305
    212.00000000      0.00000000      0.12217305
    213.00000000      0.00000000      0.12217305
    214.00000000      0.00000000      0.12217305
    215.00000000      0.00000000      0.12217305
    216.00000000      0.00000000      0.12217305
    217.00000000      0.00000000      0.12217305
    218.00000000      0.00000000      0.12217305
    219.00000000      0.00000000      0.12217305
    220.00000000      0.00000000      0.12217305
    221.00000000      0.00000000      0.12217305
    222.00000000      0.00000000      0.12217305
    223.00000000      0.00000000      0.12217305
    224.00000000      0.00000000      0.12217305
    225.00000000      0.00000000      0.12217305
    226.00000000      0.00000000      0.12217305
    227.00000000      0.00000000      0.12217305
    228.00000000      0.00000000      0.12217305
    229.00000000      0.00000000      0.12217305
    230.00000000      0.00000000      0.12217305
    231.00000000      0.00000000      0.12217305
    232.00000000      0.00000000      0.12217305
    233.00000000      0.00000000      0.12217305
    234.00000000      0.00000000      0.12217305
    235.00000000      0.00000000      0.12217305
    236.00000000      0.00000000      0.12217305
    237.00000000      0.00000000      0.12217305
    238.00000000      0.00000000      0.12217305
    239.00000000      0.00000000      0.12217305
    240.00000000      0.00000000      0.12217305
    241.00000000      0.00000000      0.12217305
    242.00000000      0.00000000      0.12217305
    243.00000000      0.00000000      0.12217305
    244.00000000      0.00000000      0.12217305
    245.00000000      0.00000000      0.12217305
    246.00000000      0.00000000      0.12217305
    247.00000000      0.00000000      0.12217305
    248.00000000      0.00000000      0.12217305
    249.00000000      0.00000000      0.12217305
    250.00000000      0.00000000      0.12217305
    251.00000000      0.00000000      0.12217305
    252.00000000      0.00000000      0.12217305
    253.00000000      0.00000000      0.12217305
    254.00000000      0.00000000      0.12217305
    255.00000000      0.00000000      0.12217305
    256.00000000      0.00000000      0.12217305
    257.00000000      0.00000000      0.12217305
    258.00000000      0.00000000      0.12217305
    259.00000000      0.00000000      0.12217305
    260.00000000      0.00000000      0.12217305
    261.00000000      0.00000000      0.12217305
    262.00000000      0.00000000      0.12217305
    263.00000000      0.00000000      0.12217305
    264.00000000      0.00000000      0.12217305
    265.00000000      0.00000000      0.12217305
    266.00000000      0.00000000      0.12217305
    267.00000000      0.00000000      0.12217305
    268.00000000      0.00000000      0.12217305
    269.00000000      0.00000000      0.12217305
    270.00000000      0.00000000      0.12217305
    271.00000000      0.00000000      0.12217305
    272.00000000      0.00000000      0.12217305
    273.00000000      0.00000000      0.12217305
    274.00000000      0.00000000      0.12217305
    275.00000000      0.00000000      0.12217305
    276.00000000      0.00000000      0.12217305
    277.00000000      0.00000000      0.12217305
    278.00000000      0.00000000      0.12217305
    279.00000000      0.00000000      0.12217305
    280.00000000      0.00000000      0.12217305
    281.00000000      0.00000000      0.12217305
    282.00000000      0.00000000      0.12217305
    283.00000000      0.00000000      0.12217305
    284.00000000      0.00000000      0.12217305
    285.00000000      0.00000000      0.12217305
    286.00000000      0.00000000      0.12217305
    287.00000000      0.00000000      0.12217305
    288.00000000      0.00000000      0.12217305
    289.00000000      0.00000000      0.12217305
    290.00000000      0.00000000      0.12217305
