105      0.70289281      0.70289281      0.00912796      0.00912796
106      0.71208528      0.71208528      0.00919247      0.00919247
107      0.72134302      0.72134302      0.00925774      0.00925774
108      0.73066681      0.73066681      0.00932379      0.00932379
109      0.74005743      0.74005743      0.00939062      0.00939062
110      0.74951569      0.74951569      0.00945826      0.00945826
111      0.75904240      0.75904240      0.00952672      0.00952672
112      0.76863841      0.76863841      0.00959600      0.00959600
113      0.77830455      0.77830455      0.00966614      0.00966614
114      0.78804169      0.78804169      0.00973714      0.00973714
115      0.79785071      0.79785071      0.00980902      0.00980902
116      0.80773250      0.80773250      0.00988180      0.00988180
117      0.81768799      0.81768799      0.00995549      0.00995549
118      0.82771810      0.82771810      0.01003011      0.01003011
119      0.83782378      0.83782378      0.01010568      0.01010568
120      0.84800600      0.84800600      0.01018222      0.01018222
121      0.85826574      0.85826574      0.01025974      0.01025974
122      0.86860401      0.86860401      0.01033827      0.01033827
123      0.87902183      0.87902183      0.01041782      0.01041782
124      0.88952025      0.88952025      0.01049842      0.01049842
125      0.90010033      0.90010033      0.01058008      0.01058008
126      0.91076316      0.91076316      0.01066283      0.01066283
127      0.92150984      0.92150984      0.01074668      0.01074668
128      0.93234151      0.93234151      0.01083167      0.01083167
129      0.94325932      0.94325932      0.01091781      0.01091781
130      0.95426444      0.95426444      0.01100512      0.01100512
131      0.96535808      0.96535808      0.01109363      0.01109363
132      0.97654145      0.97654145      0.01118337      0.01118337
133      0.98781581      0.98781581      0.01127436      0.01127436
134      0.99918242      0.99918242      0.01136662      0.01136662
135      1.01064260      1.01064260      0.01146018      0.01146018
136      1.02219767      1.02219767      0.01155507      0.01155507
137      1.03384899      1.03384899      0.01165131      0.01165131
138      1.04559793      1.04559793      0.01174894      0.01174894
139      1.05744592      1.05744592      0.01184799      0.01184799
140      1.06939439      1.06939439      0.01194847      0.01194847
141      1.08144482      1.08144482      0.01205043      0.01205043
142      1.09359872      1.09359872      0.01215390      0.01215390
143      1.10585762      1.10585762      0.01225890      0.01225890
144      1.11822310      1.11822310      0.01236548      0.01236548
145      1.13069675      1.13069675      0.01247366      0.01247366
146      1.14328023      1.14328023      0.01258348      0.01258348
147      1.15597520      1.15597520      0.01269497      0.01269497
148      1.16878339      1.16878339      0.01280819      0.01280819
149      1.18170654      1.18170654      0.01292315      0.01292315
150      1.19474644      1.19474644      0.01303990      0.01303990
151      1.20790493      1.20790493      0.01315849      0.01315849
152      1.22118387      1.22118387      0.01327894      0.01327894
153      1.23458518      1.23458518      0.01340132      0.01340132
154      1.24811083      1.24811083      0.01352565      0.01352565
155      1.26176281      1.26176281      0.01365198      0.01365198
156      1.27554317      1.27554317      0.01378036      0.01378036
157      1.28945401      1.28945401      0.01391084      0.01391084
158      1.30349748      1.30349748      0.01404347      0.01404347
159      1.31767578      1.31767578      0.01417829      0.01417829
160      1.33199114      1.33199114      0.01431536      0.01431536
161      1.34644588      1.34644588      0.01445474      0.01445474
162      1.36104234      1.36104234      0.01459646      0.01459646
163      1.37578295      1.37578295      0.01474061      0.01474061
164      1.39067017      1.39067017      0.01488722      0.01488722
165      1.40570653      1.40570653      0.01503636      0.01503636
166      1.42089462      1.42089462      0.01518810      0.01518810
167      1.43623711      1.43623711      0.01534249      0.01534249
168      1.45173672      1.45173672      0.01549960      0.01549960
169      1.46739622      1.46739622      0.01565951      0.01565951
170      1.48321849      1.48321849      0.01582227      0.01582227
171      1.49920645      1.49920645      0.01598796      0.01598796
172      1.51536311      1.51536311      0.01615666      0.01615666
173      1.53169154      1.53169154      0.01632843      0.01632843
174      1.54819492      1.54819492      0.01650337      0.01650337
175      1.56487647      1.56487647      0.01668155      0.01668155
176      1.58173952      1.58173952      0.01686305      0.01686305
177      1.59878749      1.59878749      0.01704797      0.01704797
178      1.61602387      1.61602387      0.01723638      0.01723638
179      1.63345226      1.63345226      0.01742839      0.01742839
180      1.65107634      1.65107634      0.01762408      0.01762408
181      1.66889991      1.66889991      0.01782356      0.01782356
182      1.68692684      1.68692684      0.01802693      0.01802693
183      1.70516114      1.70516114      0.01823430      0.01823430
184      1.72360689      1.72360689      0.01844576      0.01844576
185      1.74226833      1.74226833      0.01866143      0.01866143
186      1.76114977      1.76114977      0.01888144      0.01888144
187      1.78025566      1.78025566      0.01910589      0.01910589
188      1.79959058      1.79959058      0.01933492      0.01933492
189      1.81915924      1.81915924      0.01956865      0.01956865
190      1.83896645      1.83896645      0.01980722      0.01980722
191      1.85901720      1.85901720      0.02005075      0.02005075
192      1.87931660      1.87931660      0.02029940      0.02029940
193      1.89986991      1.89986991      0.02055331      0.02055331
194      1.92068255      1.92068255      0.02081264      0.02081264
195      1.94176008      1.94176008      0.02107753      0.02107753
196      1.96310825      1.96310825      0.02134817      0.02134817
197      1.98473295      1.98473295      0.02162470      0.02162470
198      2.00664028      2.00664028      0.02190732      0.02190732
199      2.02883648      2.02883648      0.02219621      0.02219621
200      2.05132802      2.05132802      0.02249154      0.02249154
201      2.07412155      2.07412155      0.02279353      0.02279353
202      2.09722392      2.09722392      0.02310237      0.02310237
203      2.12064219      2.12064219      0.02341827      0.02341827
204      2.14438365      2.14438365      0.02374146      0.02374146
205      2.16845582      2.16845582      0.02407216      0.02407216
206      2.19286643      2.19286643      0.02441061      0.02441061
207      2.21762349      2.21762349      0.02475706      0.02475706
208      2.24273525      2.24273525      0.02511176      0.02511176
209      2.26821022      2.26821022      0.02547497      0.02547497
210      2.29405720      2.29405720      0.02584698      0.02584698
211      2.32028527      2.32028527      0.02622807      0.02622807
212      2.34690381      2.34690381      0.02661854      0.02661854
213      2.37392252      2.37392252      0.02701871      0.02701871
214      2.40135141      2.40135141      0.02742889      0.02742889
215      2.42920084      2.42920084      0.02784943      0.02784943
216      2.45748151      2.45748151      0.02828067      0.02828067
217      2.48620450      2.48620450      0.02872299      0.02872299
218      2.51538126      2.51538126      0.02917677      0.02917677
219      2.54502366      2.54502366      0.02964240      0.02964240
220      2.57514396      2.57514396      0.03012030      0.03012030
221      2.60575487      2.60575487      0.03061091      0.03061091
222      2.63686954      2.63686954      0.03111467      0.03111467
223      2.66850162      2.66850162      0.03163207      0.03163207
224      2.70066521      2.70066521      0.03216360      0.03216360
225      2.73337498      2.73337498      0.03270976      0.03270976
226      2.76664609      2.76664609      0.03327111      0.03327111
227      2.80049430      2.80049430      0.03384821      0.03384821
228      2.83493594      2.83493594      0.03444164      0.03444164
229      2.86998797      2.86998797      0.03505203      0.03505203
230      2.90566798      2.90566798      0.03568002      0.03568002
231      2.94199427      2.94199427      0.03632628      0.03632628
232      2.97898580      2.97898580      0.03699154      0.03699154
233      3.01666233      3.01666233      0.03767652      0.03767652
234      3.05504435      3.05334676      0.03838202      0.03668443
235      3.09415319      3.08800154      0.03910884      0.03465477
236      3.13401104      3.12055843      0.03985786      0.03255689
237      3.17464100      3.15094921      0.04062995      0.03039078
238      3.21150847      3.17910565      0.03686747      0.02815645
239      3.22590104      3.20495954      0.01439257      0.02585389
240      3.24034468      3.22844264      0.01444364      0.02348310
241      3.25483968      3.24948673      0.01449500      0.02104409
242      3.26938635      3.26802359      0.01454667      0.01853686
243      3.28398500      3.28398500      0.01459865      0.01596140
244      3.29863593      3.29863593      0.01465093      0.01465093
245      3.31333945      3.31333945      0.01470352      0.01470352
246      3.32809587      3.32809587      0.01475643      0.01475643
247      3.34290552      3.34290552      0.01480964      0.01480964
248      3.35776869      3.35776869      0.01486317      0.01486317
249      3.37268570      3.37268570      0.01491701      0.01491701
250      3.38765687      3.38765687      0.01497117      0.01497117
251      3.40268252      3.40268252      0.01502565      0.01502565
252      3.41776296      3.41776296      0.01508044      0.01508044
253      3.43289853      3.43289853      0.01513556      0.01513556
254      3.44808952      3.44808952      0.01519100      0.01519100
255      3.46333628      3.46333628      0.01524676      0.01524676
256      3.47863913      3.47863913      0.01530285      0.01530285
257      3.49399839      3.49399839      0.01535926      0.01535926
258      3.50941439      3.50941439      0.01541600      0.01541600
259      3.52488745      3.52488745      0.01547307      0.01547307
260      3.54041792      3.54041792      0.01553047      0.01553047
261      3.55600612      3.55600612      0.01558820      0.01558820
262      3.57165238      3.57165238      0.01564627      0.01564627
263      3.58735705      3.58735705      0.01570467      0.01570467
264      3.60312046      3.60312046      0.01576341      0.01576341
265      3.61894294      3.61894294      0.01582248      0.01582248
266      3.63482484      3.63482484      0.01588190      0.01588190
267      3.65076650      3.65076650      0.01594166      0.01594166
268      3.66676826      3.66676826      0.01600176      0.01600176
269      3.68283047      3.68283047      0.01606221      0.01606221
270      3.69895347      3.69895347      0.01612300      0.01612300
271      3.71513762      3.71513762      0.01618415      0.01618415
272      3.73138326      3.73138326      0.01624564      0.01624564
273      3.74769074      3.74769074      0.01630748      0.01630748
274      3.76406042      3.76406042      0.01636968      0.01636968
275      3.78049264      3.78049264      0.01643223      0.01643223
