      -2.647240       1.411424      -3.470335       1.818420      -3.470335       1.818420      -3.124958       1.666130      -3.124958       1.666130
      -2.633161       1.437519      -3.457131       1.854370      -3.457131       1.854370      -3.110660       1.698200      -3.110660       1.698200
      -2.618626       1.463830      -3.443503       1.890760      -3.443503       1.890760      -3.095886       1.730620      -3.095886       1.730620
      -2.603621       1.490354      -3.429436       1.927600      -3.429436       1.927600      -3.080621       1.763400      -3.080621       1.763400
      -2.588136       1.517087      -3.414921       1.964890      -3.414921       1.964890      -3.064856       1.796530      -3.064856       1.796530
      -2.572156       1.544024      -3.399947       2.002630      -3.399947       2.002630      -3.048582       1.830010      -3.048582       1.830010
      -2.555670       1.571161      -3.384501       2.040830      -3.384501       2.040830      -3.031775       1.863860      -3.031775       1.863860
      -2.538665       1.598493      -3.368568       2.079500      -3.368568       2.079500      -3.014435       1.898060      -3.014435       1.898060
      -2.521126       1.626014      -3.352136       2.118640      -3.352136       2.118640      -2.996537       1.932630      -2.996537       1.932630
      -2.503041       1.653718      -3.335196       2.158250      -3.335196       2.158250      -2.978076       1.967560      -2.978076       1.967560
      -2.484396       1.681599      -3.317730       2.198340      -3.317730       2.198340      -2.959033       2.002860      -2.959033       2.002860
      -2.465177       1.709650      -3.299724       2.238920      -3.299724       2.238920      -2.939396       2.038530      -2.939396       2.038530
      -2.445369       1.737863      -3.281169       2.279980      -3.281169       2.279980      -2.919149       2.074570      -2.919149       2.074570
      -2.424959       1.766231      -3.262045       2.321540      -3.262045       2.321540      -2.898282       2.110980      -2.898282       2.110980
      -2.403931       1.794746      -3.242340       2.363600      -3.242340       2.363600      -2.876773       2.147770      -2.876773       2.147770
      -2.382271       1.823399      -3.222039       2.406160      -3.222039       2.406160      -2.854616       2.184930      -2.854616       2.184930
      -2.359964       1.852180      -3.201122       2.449240      -3.201122       2.449240      -2.831784       2.222480      -2.831784       2.222480
      -2.336994       1.881080      -3.179575       2.492840      -3.179575       2.492840      -2.808268       2.260410      -2.808268       2.260410
      -2.313346       1.910087      -3.157378       2.536970      -3.157378       2.536970      -2.784042       2.298740      -2.784042       2.298740
      -2.289004       1.939191      -3.134524       2.581620      -3.134524       2.581620      -2.759103       2.337450      -2.759103       2.337450
      -2.263953       1.968380      -3.110982       2.626820      -3.110982       2.626820      -2.733423       2.376560      -2.733423       2.376560
      -2.238176       1.997641      -3.086742       2.672560      -3.086742       2.672560      -2.706987       2.416070      -2.706987       2.416070
      -2.211658       2.026961      -3.061785       2.718850      -3.061785       2.718850      -2.679778       2.455980      -2.679778       2.455980
      -2.184382       2.056326      -3.036079       2.765720      -3.036079       2.765720      -2.651766       2.496310      -2.651766       2.496310
      -2.156332       2.085721      -3.009619       2.813150      -3.009619       2.813150      -2.622942       2.537050      -2.622942       2.537050
      -2.127491       2.115131      -2.982376       2.861160      -2.982376       2.861160      -2.593282       2.578210      -2.593282       2.578210
      -2.097843       2.144540      -2.954324       2.909770      -2.954324       2.909770      -2.562760       2.619800      -2.562760       2.619800
      -2.067372       2.173931      -2.925444       2.958980      -2.925444       2.958980      -2.531352       2.661830      -2.531352       2.661830
      -2.036059       2.203285      -2.895712       3.008800      -2.895712       3.008800      -2.499047       2.704290      -2.499047       2.704290
      -2.003890       2.232583      -2.865099       3.059250      -2.865099       3.059250      -2.465802       2.747210      -2.465802       2.747210
      -1.970846       2.261806      -2.833585       3.110330      -2.833585       3.110330      -2.431607       2.790580      -2.431607       2.790580
      -1.936912       2.290933      -2.801125       3.162080      -2.801125       3.162080      -2.396416       2.834430      -2.396416       2.834430
      -1.902070       2.319941      -2.767712       3.214480      -2.767712       3.214480      -2.360219       2.878750      -2.360219       2.878750
      -1.866305       2.348810      -2.733312       3.267550      -2.733312       3.267550      -2.322985       2.923550      -2.322985       2.923550
      -1.829599       2.377513      -2.697877       3.321330      -2.697877       3.321330      -2.284667       2.968860      -2.284667       2.968860
      -1.791936       2.406027      -2.661384       3.375820      -2.661384       3.375820      -2.245243       3.014680      -2.245243       3.014680
